,79,agnar-ole,"agnar ole","A man who feels like an outcast and always has a battle with his mind.",Male,"hair: bald;  eyes: opened;  teeth: none;  clothing: overall;  accessories: nose mask;  expression: furious;  strength: strong willed;  weakness: crying",f3f11fd0-59d2-11ed-9b6a-0242ac120002,e93b2046ff68a4b4212aaea160a4933d18cb0af7c6a16268fcbb5a4f2ca93544
,80,adom-kulu,"adom kulu","A ghanaian model; proud of his culture.",Male,"hair: bald;  eyes: opened;  teeth: none;  clothing: kente;  accessories: nose mask;  expression: irritated;   strength: height;   weakness: pride",00f6589e-59d3-11ed-9b6a-0242ac120002,e537d745135d9017c1aa9a1e4737be777a2398cad1b3e9a3d3fb3c3dc5383b64
"TEAM PRYBAR",81,segun-baller,"segun baller","A man who loves to have fun.",Male,"hair: black;  eyes: black;  teeth: none;  clothing: kente;  accessories: glasses;  expression: cool;  strength: jovial;  weakness: nonchalant",58ac5cf6-b644-41c6-af79-ec9aa5f6bdd1,4e5526f13d84fbfaa2198311bcb5ab26d5ae96e8d9af121daca32fe8a1d8250e
,82,bolanle-pepper-dem,"bolanle pepper dem","A lady that loves to show off.",Male,"hair: bald;  eyes: back;  teeth: none;  clothing: kente;  accessories: glasses;  expression: proud;  strength: strong;  weakness: big spender",46966104-775b-4443-90bb-b35afd121653,a65741a0be613f704a70c196104cd779e5d5013146633b439efcb7f92b4d584a
,83,tayo-tailor,"tayo tailor","A professional fashion designer.",Male,"hair: black;  eyes: black;  teeth: none;  clothing: orange shirt;  accessories: glasses;  expression: inquisitive;  strength: creativity;  weakness: opinionated",70828783-ac38-48cf-b966-cfebc92ebd86,0c671dbcd6892c117841067b3a484ec9a481a622aef31f53f0032953e95c1103
,84,ajasco-comedian,"ajasco comedian","A newbie comedian.",Male,"hair: black;  eyes: black;  teeth: none;  clothing: green shirt;  accessories: glasses;  expression: bold;  strength: optimistic;  weakness: unobservant",8bebdb3a-f0a8-47ba-892f-39aa275fbd0d,6e64226b385e43c5b68639f95bf38d2e4252b40a87ea9a015d55affd2d05c453
,85,tobi-babyboy,"tobi babyboy","A guy who does not like stress.",Male,"hair: black;  eyes: black;  teeth: none;  clothing: white shirt;  accessories: glasses;  expression: friendly;  strength: outgoing;  weakness: lacks boundaries",3da592d4-5dec-4bc5-8412-f1b2a0269f95,48c9c0e805ef527d4757d0787a030b8eeb50353f5da4af7bee81f084778503a0
,86,esther-sassy,"esther sassy","A rude lady.",Female,"hair: brown;  eyes: grey;  teeth: none;  clothing: animal print;  accessories: necklace and earrings;  expression: bold;  strength: confident;  weakness: judgemental",0642a25a-966d-446f-b021-a6d18e7fa0c5,70ba102226551c2071def5ffeafcc69ef673b8114b05ea6453eb510d3ed00fef
,87,ozo-fineboi,"ozo fineboi","A charming person.",Female,"hair: brown;  eyes: blue;  teeth: none;  clothing: aztec print blouse;   accessories: choker and hookah;  expression: blank;  strength: charismatic;  weakness: proud",f2286b4d-fae6-48cb-a686-badec16da1d8,51bf35fad6185e72c1bad25a543ec8e62e0e62a9b370a4db428ff75048940a6d
,88,ade-party-girl,"ade party girl","The life of every party.",Female,"hair: brown;  eyes: blue;  teeth: gap-tooth;  clothing: one sleeved blue top;  accessories: none;  expression: scary;  strength: adventurous;  weakness: impulsive",7e3db30c-9faf-430d-ab48-b854fe0456b9,11302ddf6a4b26520b7ee7176dd17013237e9accdcb4f78d3eabf45af22e1192
,89,john-casco,"john casco","A very observant person.",Female,"hair: black;  eyes: blue;  teeth: none;  clothing: one-sleeved ankara top;  accessories: earrings and necklace;   expression: shocked;  strength: unpredictable;  weakness: loner",2eff88ef-5bc2-4779-917a-533e952e2953,6fd07993e2f0e5685cf52f5e53e39f0872be3a7171550e5e86a24f7899efad48
,90,agha-uwa,"agha uwa","A woman of high social class.",Female,"hair: brown;  eyes: blue;  teeth: none;  clothing: ankara top with strap and full sleeve;  accessories: earrings;  expression: sad;  strength: daring;  weakness: loner",8478a002-1eba-4a05-8b98-7170c6e39254,d4f0c091e4999d10052a4f89c44728cf608e025160a64b8f2ed8b51880fbb0ea
,91,udeme-great,"udeme great","A lady given to adventures.",Female,"hair: purple;  eyes: black;  teeth: none;  clothing: ankara top with blue sleeves;  accessories: green necklace and green earrings;  expression: clueless;  strength: decisive;  weakness: stubborn",d1476409-6f8b-4be9-8c93-24d9123749c5,15a0fec56ec6f5d5c3cccd3db9cb3a0c7f42e3ce04bccaf221a73f8ccb8ea956
,92,femi-tech-bro,"femi tech bro","A rookie in the tech industry.",Female,"hair: brown;  eyes: black;  teeth: none;  clothing: ankara top with blue suspenders;  accessories: green necklace;  expression: mischievous;  strength: creativity;  weakness: procastination",ba3ec22a-13d5-4e19-9b7f-aac764fda28c,9f38f239e70408cecd62bee52f71453805e5bcf1d9dafb5714a290be29f8e982
,93,sai-baba,"sai baba","A leader of a third-world country.",Female,"hair: brown;  eyes: black;  teeth: none;  clothing: off-shoulder ankara top;  accessories: earrings and necklace;  expression: anxious;  strength: trend spotter;  weakness: distracted easily",fdfff369-5b57-4612-9f89-f5d408f24a35,a183bc0b314a6243a7318dfdfdf5bd07a1afe2dfde956bda923c38a8334d7d3c
,94,omo-pastor,"omo pastor","A devout christian.",Female,"hair: brown;  eyes: black;  teeth: none;  clothing: spaghetti strap ankara top;  accessories: green earrings and green necklace;  expression: happy;  strength: happiness;  weakness: too emotional",49e09559-61a6-41ff-811a-272721a7475c,0e75945dfef8fe8b0bd448b6dbc2fd142770b3190803725514c873c4eb8e57de
,95,obi-container,"obi container","A rich South-Easterner.",Female,"hair: brown;  eyes: black;  teeth: none;  clothing: animal print top;  accessories: green necklace;  expression: surprised;  strength: wealthy;  weakness: risk taker",4b64cf48-94fa-4aed-8cf2-452974b48ee3,348114ae6ef3e233b0093e60a8363468191d8d5d76241e22fec456485c55f531
,96,erigga-international,"erigga international","Superstar from South-South.",Female,"hair: brown;  eyes: black;  teeth: none;  clothing: half ankara;  accessories: green necklace and red scrunchie;  expression: curious;  strength: talented;  weakness: overconfident",3ac39a5e-7b0c-4371-b0c8-7cb4b68aed2c,58db58c134cc308205a2bdc8f1909322e99ae986a1dedd00f3e0fdef7689e1e2
,97,ayo-web3-bro,"ayo web3 bro","Someone with no actual knowledge of basic computer principles.",Female,"hair: brown;  eyes: blue;  teeth: gap tooth;  clothing: sleeveless ankara top;  accessories: green necklace;  expression: terrified;  strength: tolerant;  weakness: illiterate",c137ec2b-18cd-4c29-a194-af29ac9e6c1c,f334c1ecfdc26fe7ebb1c4d56de9116260c71328b3a2ec66c08a064b9896cf9f
,98,phoebe-queen-bee,"phoebe queen bee","A self-centred woman.",Female,"hair: brown flowing hair;  eyes: blue;  teeth: none;  clothing: ankara top;  accessories: none;  expression: blank;  strength: attractive;  weakness: gullible",1277e9c0-81dc-4747-89df-a9d2ae4fcf96,8c094e496266fb99388873898648504b465330f1f575eb55113f2bd4116f7e86
,99,rachel-warri-babe,"rachel warri babe","A highly disciplined woman.",Female,"hair: red braids;  eyes: white;  teeth: none;  clothing: yellow danshiki;  accessories: none;  expression: blank;  strength: assertive;  weakness: talkative",19e6af3b-ef2d-46ba-ba05-59fb612ebbee,24a188a53ff7288acbec76950150a43fe19f1ee94adfe565a5a8d21bcabfd0c9
,100,adun-preacher,"adun preacher","A religious woman.",Female,"hair: black short hair;  eyes: blue;  teeth: none;  clothing: blue paisley print blouse;  accessories: ankara bonnet and hookah;   expression: blank;  strength: bold;  weakness: fake",cc4dfedf-c343-48db-ad67-e39452ec2380,1e559e9cce7d531034e7559a129ac544de5918a8dd3b76a8ffc56084216643dd
"TEAM CHISEL",101,adebola-omo-oba,"adebola omo oba","Adebola loves soft life with her fathers wealth.",Female,"hair: brown;  eyes: opened;  teeth: white;  clothing: ankara print;  accessories:none;  expression: staring;  strength: bold and outspoken;  weakness: pride",fbf43611-f267-4cba-bf4b-a3ffdc122589,13b884c277bc3c340ad20cb4e55f451d17d3d28a3074cacc78ed50eda93f795b
,102,chichi-the-dancer,"chichi the dancer","Chichi loves dancing and party.",Female,"hair: black;  eyes: blue-opened;  teeth: none;  clothing: ankara print;  accessories: none;  expression: shocked;  strength: dancing;  weakness: lovergirl",e7c32b06-7022-49b4-bbe5-81e8c1d58583,36af0e0128d0b6fcbe6eb706f9c989fe35a7cc0a96868e9810651568a7c4308b
,103,hammed-the-farmer,"hammed the farmer","Hammed owns a farm with his family.",Male,"hair: none;  eyes: opened;  teeth: none;  clothing: brown and cream buba;  accessories: nose mask;  expression: innocent;  strength: farming;  weakness: drinking",e57d8985-599e-49da-8d62-fc16b7ac93f2,6d7989d3c3718dc09c195a567c4d9592b59e6a79bdd830db4c7a9b6cf1c056b5
,104,farida-the-tivlady,"farida the tivlady","Farida is a beautiful Tiv woman.",Female,"hair: brown;  eyes: opened;  teeth: none;  clothing: ankara print;  accessories: lipgloss;  expression: cool;  strength: cooking;  weakness: multitasking",31d3e229-003e-43c8-ba82-38f49cf58ccb,659af7c0af21233735f2f14b6fa5bc275deb182f9a689584eb64b11fcde9c519
,105,hannah-the-singer,"hannah the singer","Hannah loves singing and belongs to choir.",Female,"hair: blonde;  eyes: opened;  teeth: none;  clothing: flower print dress;  accessories: earrings;  expression: angry;  strength: singing;  weakness: reading",281f5bd7-5282-458b-9811-e369980e7dee,471a71b76d0f33d840a546b8f02a2f53b23c803b7dce65e4839eeda3d1fc5000
,106,nonso-the-igbogirl,"nonso the igbogirl","Nonso is a hardworking Igbo girl.",Female,"hair: black;  eyes: opened;  teeth: none;  clothing: leopard print blouse;  accessories: none;  expression: happy;  strength: business;  weakness: spending",5cfa76df-8376-4505-af12-78af24f108d6,b5fabfb9a943b37e889789421e662c422d9dc1ee7a4059e42cc37640eba20304
,107,shade-olori,"shade olori","Shade loves soft life and makeup.",Female,"hair: black;  eyes: blue-opened;  teeth: none;  clothing: ankara print;  accessories: none;  expression: none;  strength: makeup;  weakness: sleeping",1a07ca73-d39b-43e9-a0f1-ef9f5e57d3a9,ca1cd790e486a3c1a487aebff3e868ed546cc5480b5bae572595eda4f9eefe76
,108,quadri-the-teacher,"quadri the teacher","Quadri is a devoted teacher that teaches mathematics.",Male,"hair: none;  eyes: opened;  teeth: none;  clothing: yellow on blue jean;  accessories: nose mask;  expression: none;  strength: teaching;  weakness: talking",d96a93e7-17a4-4efe-b09b-02185cc81ce8,00a51fd9595cad75b53a6aa2d2e826d418ee523ebbbb3a18704f8b74bf6d705c
,109,Ifeanyi-the-dj,"Ifeanyi the dj","Ifeanyi is a music dj that performs at events.",Male,"hair: none;  eyes: opened;  teeth: opened;  clothing: animal print;  accessories: red cap;  expression: none;  strength: mixing songs;  weakness: none",030f665d-2cd7-4376-aef5-4030dad9f2d6,e6b336f10c60c0c79ae584f29db66de43f01c44841695ddee0f6d811b97b3d03
,110,fayo-the-yorubademon,"fayo the yorubademon","Fayo is a yoruba demon with excellent communication skills.",Male,"hair: bald;  eyes: opened;  teeth: none;  clothing: africa print;  accessories: mask;  expression: none;  strength: determined;  weakness: steals",e270e278-a9b5-408d-b527-d518239a997b,7a897077a4f9274d3c842a3720af4fb87cbb480f8c4e0d3b0342fec98798fe4a
,111,nkechi-the-actress,"nkechi the actress","Nkechi is an international actress that acts in hollywood.",Female,"hair: purpule short hair;  eyes: opened;  teeth: none;  clothing: native print;  accessories: smoking;  expression: rugged;  strength: love;  weakness: lie",34b1136d-00b1-4f29-8a03-5b02291d47d5,deaf90a2c97ae7b61ef99a140b6418c1825edf8065ee1080128912a64078151e
,112,hamzat-the-mallam,"hamzat the mallam","Hamsat is a mallam doing burea de change for a living.",Male,"hair: bald;  eyes: opened;  teeth: none;  clothing: wrapper;  accessories: none;  expression: straight;  strength: traditional;  weakness: diabolic",592eff9f-93b2-4452-a2ed-5d44ebc969db,b4eede702141638d5f43edcc64328e7b4dcb50cfdd94dde012d692b8280ce5e3
,113,nnena-pretty-girl,"nnena pretty girl","Nnena is beautiful girl that loves to talk about her beauty.",Female,"hair: brown bob marley;  eyes: open;  teeth: covered;  clothing: african print;  accessories: sucker;  expression: none;  strength: giver;  weakness: possesive",d9477612-ad63-408e-8d12-24679c647b32,caa17f546bb585b2ee91f46ab9577631617ffb87131a87d63deb780a7122a28f
,114,tunde-the-boss,"tunde the boss","Tunde is a boss that loves to take charge at work.",Male,"hair: capped;  eyes: opened;  teeth: white;  clothing: native cloth;  accessories: none;  expression: none;  strength: cooks well;  weakness: bossy",7635c4ee-04f6-4872-bfc9-37e5a73c8fc6,4ac5aef904d32fcff00b14b72e574f31a9e78d7368ecd8a10dcc7a9358e35521
,115,nnamdi-the-barber,"nnamdi the barber","Nnamdi is a barber that devotes time to perfect his craft.",Male,"hair: brown afro;  eyes: open;  teeth: smokey;  clothing: africa print;  accessories: none;  expression: none;  strength: determined;  weakness: loves clubbing",152758f3-9414-45a2-a809-95cb05a3de13,4dff2dd7d8bf95727701020b9f1298ebeacae52b20c2af2edeaa1ab4f8dcaf79
,116,amaka-the-hypepriestess,"amaka the hypepriestess","Amaka is can never be intimidated no matter the circumstance. ",Female,"hair: black hair;  eyes: opened;  teeth: open teeth;  clothing: africa print;  accessories: none;  expression: laughing;  strength: independent;  weakness: insultive",c7726e84-3c5c-4e66-8677-cbfb5c9ee850,0ef509318b2d03d821f5362fd541f509edbd25beb3b77cf7914e6cb14f325d34
,117,kemi-foodie,"kemi foodie","Kemi loves food and can also prepare good meals. ",Female,"hair: black har with scarf;  eyes: partly opened;  teeth: none;  clothing: one hand style;  accessories: none;  expression: none;  strength: can cook very well;  weakness: dirtiness",3116cb6f-14c4-4d5a-af57-54253b72a309,f961a9615ab6c71957546fa77a16f8f93cad1f43363f897e02c647677cee7376
,118,ada-the-fashionister,"ada the fashionister","Ada loves fashion that she rarely repeats cloths.",Female,"hair: brown afro;  eyes: glasses;  teeth: white;  clothing: africa print;  accessories: none;  expression: smiling;  strength: successful;  weakness: too serious",a14df1c1-7a5a-4a33-8780-0fb01c593da6,71792fd11810e0a5083c875651f907b00e4b530db7d27d272585070220e617ae
,119,kayode-the-baller,"kayode the baller","Kayode loves life and lives it.",Male,"hair: bald;  eyes: wide opened;  teeth: none;  clothing: yellow on jeans;  accessories: none;  expression: none;  strength: swaggy;  weakness: loves women",fe17bfdc-c251-4654-8313-1ab793e11748,9361f72fa7650c73135b76de2aed42c0753b0df9248a6b468ba06528246d4204
,120,kola-of-lagos,"kola of lagos","Kola is the life of the party everywhere he is.",Male,"hair: bald;  eyes: opened;  teeth: none;  clothing: native;  accessories: none;  expression: none;  strength: intelligent;  weakness: shy",df295be1-1509-406e-a263-28a5dee0abca,68f6ece89a02c5a576ab318fa0338290e72b233b57750058a2453bf0b94a7876
"TEAM BRAINBOX",121,azikiwe-popular-trader,"azikiwe popular trader","Azikiwe is a popular trader.",Male,"hair: none;  eyes: blue;  teeth: none;  clothing: purple and yellow;  accessories: cap;  expression: happy;  strength:strong;  weakness: shy",7ebde325-8efc-4997-811a-b5686269929e,74607cbd1908116ce3b0d49fa884f6dc35a767d63a4f169f03b26b45c0118116
,122,obasanjo-funny-guy,"obasanjo funny guy","Obasanjo is such a sweet guy loves by all. ",Male,"hair:none ; eyes: black;  teeth:small open teeth;  clothing: sleeveless yellow ankara;  accessories:none;  expression: serious face;  strength:mild;  weakness:anger",c136a120-a339-4080-96ca-1c93845c5848,4f79b9f0ed80fc1dab6a65e030161058a39e7c2a716571b9648c1d5f1513c79f
,123,yakubu-village-chief,"yakubu village chief","Yakubu is the best village chieftain.",Male,"hair:none ; eyes: blue;  teeth:open white teeth;  clothing: black isiagu;  accessories:cap;  expression:happy;  strength:strong;  weakness:impatience",5b0c0d26-d204-4264-b579-081ff9df935b,29416183bcaa0e488fa67ae85e0ef369a0232bd639ed5571b65cc6587cbdd43b
,124,abacha-loves-smoking,"abacha loves smoking","Abacha loves taking cigarettes.",Male,"hair:cute braided hair ; eyes: black ball white eye;  teeth:none;  clothing: mixed colors ankara wear;  accessories:none;  expression:happy;   strength:strong;   weakness: anger",8ac6d95f-0cf3-4f54-9cf2-be8834b3004c,64cefa70774d8e5652e1a5ea49cfbf22f755718e50cd55e3c2bcfd9ed3b928a4
,125,johnathan-good-leader,"johnathan the humanitarian ","Johnathan is very progressive young man.",Male,"hair:punk bearded man ; eyes: closed;  teeth:none;  clothing: white shirt and senator;  accessories:cap;  expression:bone face;  strength:strong;  weakness:pride",241e3713-4ce3-48d0-827f-b282ae2db6c4,2d7d1de974a766856406c64fe5d20c39acf2e3e8e73cf39b9c94438aae0a08cd
,126,johnathan-genz-kid,"johnathan genz kid","Johnathan is zealous young man.",Male,"hair:none ; eyes: blue; teeth: white;  clothing: yellow ankara wear;  accessories: traditional cap;  expression:happy;  strength:strong;  weakness:arrogance",90c0ae09-a35f-42ad-b93c-dcf30169acd9,2d5949105f40ae5c79227e355c22d9fff11095218e14c0d3891028f7c6740023
,127,eddy-the-community,"eddy the community leader","Eddy has so much positive energy.",Male,"hair:none ; eyes: blue;  teeth:none;  clothing: black isiagu wear;  accessories: cap;  expression: happy;  strength: strong;  weakness:emotional",5cabf9d9-882b-459e-9253-8c07eb045e2d,03f1325eb34b34ca01f1dd2b0252d7b5251c72f09fb069dddd3fc90ef044b47b
,128,olu-the-oba,"olu the oba","Olu the great ruler in our land.",Male,"hair: purple braided hair ; eyes: black;  teeth: none;  clothing: mixed color traditional wear;  accessories: none;  expression: serious face;  strength:mild;  weakness:anger",04c4b28a-aca0-44b1-a064-ed0d9d2a31ca,38e5b02c669a41805a1f0c3dabb7f6e818c28d80fe08c41f4dcc31342da29586
,129,edu-the-biggest-trader,"edu the biggest trader","Edu is the biggest merchant in west coast.",Male,"hair:none ; eyes: blue;  teeth:closed;  clothing: black and yellow collar native wear;  accessories:cap;  expression:happy;  strength:strong;  weakness:impatience",48d1de5f-5f3f-46aa-b2fd-68420a8e802b,8fb0e2fa668060e4e59e08252c2c5727187ff0cb9e637522f4c85b4edec40823
,130,james-importer-and-exporter,"james importer and exporter","James is the sole importer and exporter of spare parts.",Male,"hair:none ; eyes: blue;  teeth:none;  clothing: purple and yellow;  accessories:cap;  expression:happy;  strength:strong;  weakness:pride",22541251-022f-480c-8c1e-cf754dce16d6,edf46b4b878d1f0c6616e15eb1c7e160dd816f6ab4d5ed4cd5fe25463a1afe85
,131,lanre-the-dreaded-guy,"lanre the dreaded guy","Lanre has a great reputation.",Male,"hair: none ; eyes: none;  teeth:white;  clothing: ankara;  accessories:cap;  expression: happy;  strength:strong;  weakness:anger",66a054cd-5541-4000-98aa-8f2e9892d880,0b053248d339b828453e7ad27fa7ed60284c990714e4b627e8b8d7112285a3dc
,132,olamide-the-street-boy,"olamide the street boy","Olamide has a sweet voice.",Male,"hair:none ; eyes: white;  teeth: none;  clothing: green and blue;  accessories: cap;  expression: serious face;  strength:strong;  weakness:stubborn",d50a35b1-b42e-4e0c-8dd8-9b892b56d371,8d70264a7525bb0b688a0c3c9ea26c177fc6e8db089a4bf405a6eab4ff4e3baa
,133,uche-peace-loving-man,"uche peace loving man","Uche man of peace and discipline.",Male,"hair: yellow ; eyes: blue; teeth:none;  clothing: yellow;  accessories:none;  expression:happy;  strength:strong;  weakness:emotional",6c9d6eae-2ea2-468c-a2c8-928aaafc084b,a93d5135fa031cee7073e11261bc02b273e3ad2b33879e94e0c01fb46549563d
,134,dave-the-tech-bro,"dave the tech bro","Dave is a web3 enthusiast.",Male,"hair: none ; eyes: none;  teeth:white;  clothing: none;  accessories:cap;  expression: serious face;  strength:strong;  weakness:none",c0857b11-bf0e-46a4-9108-b8eb93d83e74,443b859f809cfeff47082dd10bb315917c4b5847d7cdc323fa5c7aa24d83f8f5
,135,obi-the-biggest-humanitarian,"obi the biggest humanitarian","Obi loves service to humanity.",Male,"hair:none ; eyes: blue;  teeth:white;  clothing: brown;  accessories:cap;  expression:happy;  strength: strong;  weakness:none",201a408c-7a2e-42d9-a62c-0136c885c211,11273687ef8cd677fa14ae8700f1e97dd159955f4d53f39d266996971eba56a7
,136,precious-the-emotional-girl,"precious the emotional girl","Precious is soft hearted and sensitive.",Female,"hair:none ; eyes: white;  teeth: white;  clothing: yellow and blue;  accessories:cap;  expression:angry;  strength:strong;  weakness:none",b6a41ff1-51ce-42f7-9933-85d0a22ced68,2dffd8bd15674c622c21f3d25e7ca5f0aba2cc28a72cff0444d12fcebca72eb1
,137,ella-serious-minded,"ella serious minded","Ella a dedicated young lady.",Female,"hair: none ; eyes: white; teeth: white;  clothing: black and yellow;  accessories:cap;  expression:happy;  strength:strong;  weakness:none",04036447-f43e-4bfb-9503-f55c9064b14e,5aa6b97a8d9d172d12992f4a7f7b41b4bb5df0538ab19a2713c2c11d61f58b7f
,138,cynthia-cute-eyes,"cynthia cute eyes","Cynthia with priceless cute eyes.",Female,"hair:yellow ; eyes: blue; teeth:none;  clothing: blue and yellow;  accessories: none;  expression: serious face;  strength: mild;  weakness:pride",5d12847b-6d71-4691-8337-2e6ef3e283b2,cb0dd30e2ecb69fb2af520987a2a78cd5274e1edd7925072ed7b80ac067eda79
,139,mary-with-hair,"mary with hair","Mary with her beautiful Afro.",Female,"hair: none; eyes: none; teeth:none;  clothing: casual ankara;  accessories:cap;  expression:scared;  strength:sensitive;  weakness: fearful",98035e8b-6540-4464-8a3c-fdac9f07b168,a5a1ee1d293865d2ea231774f25a1a66017b09be56b2a8340b3e5b926cc90841
,140,ada-chewing-bubble-gum,"ada chewing bubble gum","Ada always chewing gum.",Female,"hair: none; eyes: none; teeth: white;  clothing: traditional wear;  accessories:cap;  expression:sassy;  strength:decisive;  weakness: insensitive",15309dc5-e483-4658-b503-db85ba2c1722,f72ddd294e270b56a9819e217c0b47c98136e12a9934c78cbbb3143f92fbf98c
"TEAM PLUG",141,viganem-the-drummer-girl,"viganem the drummer girl","She is known for typically playing the drum for 5 hours per day without a break.",Female,"hair: none;  eyes: none;  teeth: none;  clothing: ankara with drum patterns;  accessories: none;  expression: sumg;  strength: none;  weakness: none",5a5a6f5c-39f3-4beb-ab74-60d3c7a90fd4,192d59e574114c4caac8502924241fd4d57fd960053658b49128172ef5584680
,142,lenusuka-the-big-woman,"lenusuka the big woman","The lady that loves spending money and buying everybody asaobi.",Female,"hair: purple;  eyes: none;  teeth: none;  clothing: black and blue ankara;  accessories: none;  expression: serious;  strength: none;  weakness: none",e564a43a-ef77-487d-a88e-749d20a09fd8,d830c945a2a2775d6211b4948cc5e142eba79ad0ae8f590c5bb1aad057f3b83e
,143,enepua-the-clout-queen,"enepua the clout queen","The lady that travels all day and enjoys snapping food at restaurants.",Female,"hair: purple;  eyes: none;  teeth: none;  clothing: black ankara with yellow and blue gear pattern;  accessories: none;  expression: chill;  strength: none;  weakness: none",6dc7e452-0626-4f4c-a28c-f5db3532e305,b89937b0651e2e83f63ead2a1b1a638bdc210fbeefa3328ab9f5f3ec9b1feffe
,144,usifong-queen-of-mushin,"usifong queen of mushin","Changes her hair every 2 weeks and cannot finish one pure water.",Female,"hair: brown afro;  eyes: none;  teeth: none;  clothing: black ankara with yellow peach and blue gear pattern;  accessories: none;  expression: unbothered;  strength: none;  weakness: none",221263d0-8775-49f8-bbf8-4b08b49e1482,0e6ae3ab8ac43213945be6002daf6435c76ce85d15303b8ef6d677d354d89f00
,145,akinyim-the-clown,"akinyim the clown","The most interesting christmas clown, known for dancing in prisons and hospitals on christmas eve.",Female,"hair: burgundy dreadlocks;  eyes: none;  teeth: none;  clothing: kente blouse with asymmetric neckline;  accessories: none;  expression: off-standish;  strength: none;  weakness: none",c1070dce-48a1-4ae8-b9a4-d070859a8377,cff1be637253a5564aa7fbaf6a6afb18b8afe321cbd6bb5ba9ddd8460316dba0
,146,zawadi-mr-sleep-everywhere,"zawadi mr sleep everywhere","Likes sleeping in the weirdest places especially in clubs.",Male,"hair: brown;  eyes: none;  teeth: none;  clothing: kente agbada;  accessories: none;  expression: goofy;  strength: none;  weakness: none",c22489fe-574b-47f3-9667-c9c798b2d4df,b4f4e2df81871e850e93eb175b365cf6bee40a5a3f6245672e5d817bc6327380
,147,chepkirui-mr-self-love,"chepkirui mr self love","Likes taking care of himself and spending on himself.",Male,"hair: burgundy;  eyes: none;  teeth: none;  clothing: black and kente patterned agbada;  accessories: none;  expression: sleepy;  strength: none;  weakness:none",1a91e778-d214-476b-a667-94e9ecb8b5ce,07b5899dcff680ec8aa7fd9b77148c10b611b80166fcf33e4d3b7bd77904bbaa
,148,naserian-the-fear-fear-dancer,"naserian the fear fear dancer","A timid and dancer who is always afraid of a large crowd of audience and yet his dance moves can raise the dead.",Male,"hair: face;  eyes: none;  teeth: none;  clothing: yellow and blue ankara;  accessories: none;  expression: warm;  strength: none;  weakness: none",8177cf38-8284-4eb4-b19c-04473bcb3b5e,9bb781f3fa73f7f28987534f44583cecefed5adf374d2f1899319361b83206ef
,149,wawuda-the-ashawo-of-africa,"wawuda the ashawo of africa","Brags about his body count and follows skirt anywhere.",Male,"hair: blue;  eyes: none;  teeth: none;  clothing: green top with blue overalls;  accessories: none;  expression: fear;  strength: none;  weakness: none",0554bf35-f588-4009-aafc-ef875b878c29,68bb009a187131bed1a6d878a97a23da9446ff6db47abccfc45af71a111abd01
,150,kerubo-the-igbo-smoker,"kerubo the igbo smoker","Loves only his igbo and is happy when he finds an old blunt.",Male,"hair: brown;  eyes: none;  teeth: none;  clothing: brown shirt with dog pattern;  accessories: none;  expression: smirking strength;  none: weakness",33ba8e73-7949-4bc7-ba27-37ee1d573946,88763551f1f13b6cc1169af9dcdb6f35746cae5c24b4556cfd78f27a8bcde501
,151,rehema-the-olodo,"rehema the olodo","Failed primary 5 eight times and like playing football after school.",Male,"hair: teal;  eyes: none;  teeth: none;  clothing: purple shirt with yellow accent;  accessories: none;  expression: euphoric;  strength: none;  weakness: none",1fb33783-4898-48cf-8a73-f81afc71e1a8,fac24058702a7ab59215493885a084c427f470baa8f4744d984580d06e190d3b
,152,nekesa-the-brainbox,"nekesa the brainbox","A proposed elite who cannot write a simple speech.",Male,"hair: black;  eyes: none;  teeth: none;  clothing: monostrap black ankara with yellow and red patterns;  accessories: none;  expression: playful;  strength: none;  weakness: none",7ba909bd-19a1-454d-a86c-a45e85cb94a6,6af31bc2b42a9a42d73eb79797fddd2475d1d80d7b6754a24a007f483ea569ac
,153,kiokoli-the-slowrunner,"kiokoli the slowrunner","Always running in every race but never making it to the first 5.",Male,"hair: black;  eyes: none;  teeth: none;  clothing: maroon agbada with yellow accents;  accessories: none;  expression: clueless;  strength: none;  weakness: none",d7027b6c-ae53-4cce-b80d-67aeb7ceb1ba,4a197a44f4064557c4671fb232f6baba98c624a1a104273696596589d7416965
,154,adjuani-uncle-wire-wire,"adjuani uncle wire wire","Mugu money spender that loves spending on women extravagantly.",Male,"hair: red;  eyes: none;  teeth: none;  clothing: plain and patterned ankara shirt;  accessories: none;  expression: anxious;  strength: none;  weakness: none",36cd959f-d280-41f6-af76-765715c72527,8f05893a1c49fbfeb6b36b93972839ee3be79686a88c6aa4075852592b476482
,155,ajobaru-a-creative-artist,"ajobaru a creative artist","A lovely artist who is known for creating magical art pieces that can spark a smile.",Male,"hair: black;  eyes: none;  teeth: none;  clothing: yelow kente shirt;  accessories: none;  expression: cheerful;  strength: none;  weakness: none",9d262f55-73d7-4b95-9a82-42356dbb085c,249f7f40377a5e7ef322751abf27d4699aa33d079e23eb97ce537ef6d3002e7f
,156,effiadem-the-fireman,"effiadem the fireman","A retired military general who always loves shooting at sight.",Male,"hair: brown;  eyes: none;  teeth: none;  clothing: black and kente agbada;  accessories: none;  expression: high;  strength: none;  weakness: none",a4534fe0-b5ed-41ab-af72-1f2d0ff0fc64,8334cf06db8490324b69a53217e6f8dc4d2922bd8116bd50e9ab2174d69f2351
